,CODIGO  ,DESCRICAO DO INSUMO,UNIDADE,ORIGEM DO PRECO,  PRECO MEDIANO R$
170,40912,AJUDANTE DE ARMADOR (MENSALISTA),MES   ,CR,"2.781,77"
171,247,AJUDANTE DE ELETRICISTA (HORISTA),H     ,CR,"21,63"
172,40919,AJUDANTE DE ELETRICISTA (MENSALISTA),MES   ,CR,"3.818,84"
173,40984,AJUDANTE DE ESTRUTURAS METALICAS (MENSALISTA),MES   ,CR,"2.822,74"
174,44499,AJUDANTE DE ESTRUTURAS METALICAS HORISTA,H     ,CR,"15,98"
175,248,AJUDANTE DE OPERACAO EM GERAL (HORISTA),H     ,CR,"15,70"
176,41086,AJUDANTE DE OPERACAO EM GERAL (MENSALISTA),MES   ,CR,"2.771,87"
177,34466,AJUDANTE DE PINTOR (HORISTA),H     ,CR,"16,53"
178,41083,AJUDANTE DE PINTOR (MENSALISTA),MES   ,CR,"2.919,80"
179,252,AJUDANTE DE SERRALHEIRO (HORISTA),H     ,CR,"17,30"
180,40909,AJUDANTE DE SERRALHEIRO (MENSALISTA),MES   ,CR,"3.054,52"
181,242,AJUDANTE ESPECIALIZADO,H     ,CR,"18,58"
182,41085,AJUDANTE ESPECIALIZADO (MENSALISTA),MES   ,CR,"3.279,39"
183,427,"ALCA PREFORMADA DE CONTRA POSTE, EM ACO GALVANIZADO, PARA CABO 3/16"", COMPRIMENTO *860* MM",UN    ,CR,"13,37"
184,417,"ALCA PREFORMADA DE DISTRIBUICAO, EM ACO GALVANIZADO, PARA CABO DE ALUMINIO DIAMETRO 16 A 25 MM",UN    ,CR,"6,30"
185,11273,"ALCA PREFORMADA DE DISTRIBUICAO, EM ACO GALVANIZADO, PARA CONDUTORES DE ALUMINIO AWG 1/0 (CAA 6/1 OU CA 7 FIOS)",UN    ,CR,"19,55"
186,11272,"ALCA PREFORMADA DE DISTRIBUICAO, EM ACO GALVANIZADO, PARA CONDUTORES DE ALUMINIO AWG 2 (CAA 6/1 OU CA 7 FIOS)",UN    ,CR,"11,80"
187,11275,"ALCA PREFORMADA DE SERVICO, EM ACO GALVANIZADO, PARA CONDUTORES DE ALUMINIO AWG 4 (CAA 6/1)",UN    ,CR,"4,73"
188,11274,"ALCA PREFORMADA DE SERVICO, EM ACO GALVANIZADO, PARA CONDUTORES DE ALUMINIO AWG 6 (CAA 6/1)",UN    ,CR,"3,61"
189,38470,"ALICATE DE CORTE DIAGONAL 6 "" COM ISOLAMENTO",UN    ,C ,"38,61"
190,38547,"ALICATE DE CRIMPAR RJ11, RJ12 E RJ45",UN    ,CR,"105,36"
191,38469,"ALICATE DE PRESSAO PARA SOLDA DE CHAPA 18 """,UN    ,CR,"113,29"
192,38467,"ALICATE DE PRESSAO 11 "" PARA SOLDA, TIPO C",UN    ,CR,"63,74"
193,38468,"ALICATE DE PRESSAO 11 "" PARA SOLDA, TIPO U",UN    ,CR,"70,14"
194,38471,"ALICATE PARA ANEIS DE PISTAO, CAPACIDADE 50 A 100 MM",UN    ,CR,"91,09"
195,37370,ALIMENTACAO - HORISTA (COLETADO CAIXA),H     ,C ,"0,01"
196,40862,ALIMENTACAO - MENSALISTA (COLETADO CAIXA),MES   ,C ,"0,01"
197,10658,"ALISADORA DE CONCRETO COM MOTOR A GASOLINA DE 5,5 HP, PESO COM MOTOR DE 78 KG, 4 PAS",UN    ,AS,"7.309,50"
198,253,ALMOXARIFE,H     ,C ,"23,46"
199,40809,ALMOXARIFE (MENSALISTA),MES   ,CR,"4.140,02"
200,42428,"ALONGADOR COM TRES ALTURAS, EM TUBO DE ACO CARBONO, PINTURA NO PROCESSO ELETROSTATICO - EQUIPAMENTO DE GINASTICA PARA ACADEMIA AO AR LIVRE / ACADEMIA DA TERCEIRA IDADE - ATI",UN    ,AS,"2.230,00"
201,583,ALUMINIO ANODIZADO,KG    ,CR,"63,25"
202,301,"ANEL BORRACHA PARA TUBO ESGOTO PREDIAL, DN 100 MM (NBR 5688)",UN    ,C ,"3,30"
203,296,"ANEL BORRACHA PARA TUBO ESGOTO PREDIAL, DN 50 MM (NBR 5688)",UN    ,CR,"1,86"
204,297,"ANEL BORRACHA PARA TUBO ESGOTO PREDIAL, DN 75 MM (NBR 5688)",UN    ,CR,"2,74"
205,299,"ANEL BORRACHA, DN 100 MM, PARA TUBO SERIE REFORCADA ESGOTO PREDIAL",UN    ,CR,"3,87"
206,300,"ANEL BORRACHA, DN 150 MM, PARA TUBO SERIE REFORCADA ESGOTO PREDIAL",UN    ,CR,"13,39"
207,20085,"ANEL BORRACHA, DN 50 MM, PARA TUBO SERIE REFORCADA ESGOTO PREDIAL",UN    ,CR,"2,45"
208,298,"ANEL BORRACHA, DN 75 MM, PARA TUBO SERIE REFORCADA ESGOTO PREDIAL",UN    ,CR,"2,97"
209,311,"ANEL BORRACHA, PARA TUBO PVC DEFOFO, DN 100 MM (NBR 7665)",UN    ,CR,"11,05"
210,318,"ANEL BORRACHA, PARA TUBO PVC DEFOFO, DN 150 MM (NBR 7665)",UN    ,CR,"22,25"
211,319,"ANEL BORRACHA, PARA TUBO PVC DEFOFO, DN 200 MM (NBR 7665)",UN    ,CR,"34,88"
212,303,"ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 100 MM (NBR 7362)",UN    ,CR,"3,65"
213,305,"ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 150 MM (NBR 7362)",UN    ,CR,"11,50"
214,306,"ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 200 MM (NBR 7362)",UN    ,CR,"17,44"
215,307,"ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 250 MM (NBR 7362)",UN    ,CR,"44,06"
216,309,"ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 350 MM (NBR 7362)",UN    ,CR,"72,18"
217,310,"ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 400 MM (NBR 7362)",UN    ,CR,"100,04"
218,328,"ANEL BORRACHA, PARA TUBO/CONEXAO PVC PBA, DN 100 MM, PARA REDE AGUA",UN    ,CR,"8,74"
219,325,"ANEL BORRACHA, PARA TUBO/CONEXAO PVC PBA, DN 50 MM, PARA REDE AGUA",UN    ,CR,"2,58"
220,20326,"ANEL BORRACHA, PARA TUBO/CONEXAO PVC PBA, DN 60 MM, PARA REDE AGUA",UN    ,CR,"4,72"
221,329,"ANEL BORRACHA, PARA TUBO/CONEXAO PVC PBA, DN 75 MM, PARA REDE AGUA",UN    ,CR,"7,31"
222,308,"ANEL BORRACHA, PARA TUBO, PVC REDE COLETOR ESGOTO, DN 300 MM (NBR 7362)",UN    ,CR,"98,34"
223,39642,"ANEL DE BORRACHA PARA VEDACAO DE DUTO PEAD CORRUGADO PARA ELETRICA, DN 1 1/2"" (NBR 15715)",UN    ,CR,"3,24"
224,39641,"ANEL DE BORRACHA PARA VEDACAO DE DUTO PEAD CORRUGADO PARA ELETRICA, DN 1 1/4"" (NBR 15715)",UN    ,CR,"2,84"
225,39643,"ANEL DE BORRACHA PARA VEDACAO DE DUTO PEAD CORRUGADO PARA ELETRICA, DN 2"" (NBR 15715)",UN    ,CR,"3,80"
226,39644,"ANEL DE BORRACHA PARA VEDACAO DE DUTO PEAD CORRUGADO PARA ELETRICA, DN 3"" (NBR 15715)",UN    ,CR,"5,90"
227,39645,"ANEL DE BORRACHA PARA VEDACAO DE DUTO PEAD CORRUGADO PARA ELETRICA, DN 4"" (NBR 15715)",UN    ,CR,"6,46"
228,41610,"ANEL DE CONCRETO ARMADO COM FUNDO, PARA FOSSA E POCO 1,50 X *0,50* M",UN    ,AS,"601,94"
229,41611,"ANEL DE CONCRETO ARMADO COM FUNDO, PARA FOSSA E POCO 2,00 X *0,50* M",UN    ,AS,"948,78"
230,41612,"ANEL DE CONCRETO ARMADO COM FUNDO, PARA FOSSA E POCO 2,50 X *0,50* M",UN    ,AS,"1.332,22"
231,41637,"ANEL DE CONCRETO ARMADO, COM FUROS/DRENO PARA SUMIDOURO, D = 0,80 M, H = 0,50 M",UN    ,AS,"124,53"
232,41638,"ANEL DE CONCRETO ARMADO, COM FUROS/DRENO PARA SUMIDOURO, D = 1,00 M, H = 0,50M",UN    ,AS,"162,22"
233,41639,"ANEL DE CONCRETO ARMADO, COM FUROS/DRENO PARA SUMIDOURO, D = 1,50 M, H = 0,50 M",UN    ,AS,"392,45"
234,11789,ANEL DE DISTRIBUICAO EM ACO GALVANIZADO PARA FIO FE-160,UN    ,CR,"1,78"
235,20975,"ANEL DE EXPANSAO EM COBRE, ENGATE RAPIDO 1 1/2"", PARA EMPATACAO MANGUEIRA DE COMBATE A INCENDIO PREDIAL",UN    ,CR,"7,55"
236,20976,"ANEL DE EXPANSAO EM COBRE, ENGATE RAPIDO 2 1/2"", PARA EMPATACAO MANGUEIRA DE COMBATE A INCENDIO PREDIAL",UN    ,CR,"11,41"
237,40340,"ANEL DE VEDACAO/JUNTA ELASTICA, H = *16* MM, PARA TUBO DE CONCRETO, DN 300 MM",UN    ,CR,"24,27"
238,40341,"ANEL DE VEDACAO/JUNTA ELASTICA, H = *16* MM, PARA TUBO DE CONCRETO, DN 400 MM",UN    ,CR,"28,97"
239,40342,"ANEL DE VEDACAO/JUNTA ELASTICA, H = *16* MM, PARA TUBO DE CONCRETO, DN 500 MM",UN    ,CR,"34,55"
240,40343,"ANEL DE VEDACAO/JUNTA ELASTICA, H = *16* MM, PARA TUBO DE CONCRETO, DN 600 MM",UN    ,CR,"40,98"
241,40344,"ANEL DE VEDACAO/JUNTA ELASTICA, H = *18* MM, PARA TUBO DE CONCRETO, DN 700 MM",UN    ,CR,"55,87"
242,40345,"ANEL DE VEDACAO/JUNTA ELASTICA, H = *19* MM, PARA TUBO DE CONCRETO, DN 800 MM",UN    ,CR,"68,84"
243,40346,"ANEL DE VEDACAO/JUNTA ELASTICA, H = *19* MM, PARA TUBO DE CONCRETO, DN 900 MM",UN    ,CR,"79,86"
244,40347,"ANEL DE VEDACAO/JUNTA ELASTICA, H = *21* MM, PARA TUBO DE CONCRETO, DN 1000 MM",UN    ,CR,"100,33"
245,6138,"ANEL DE VEDACAO, PVC FLEXIVEL, 100 MM, PARA SAIDA DE BACIA / VASO SANITARIO",UN    ,CR,"11,34"
246,38840,"ANEL DESLIZANTE / TRADICIONAL, METALICO, PARA TUBO PEX, DN 16 MM",UN    ,AS,"3,02"
247,38841,"ANEL DESLIZANTE / TRADICIONAL, METALICO, PARA TUBO PEX, DN 20 MM",UN    ,AS,"3,35"
248,38842,"ANEL DESLIZANTE / TRADICIONAL, METALICO, PARA TUBO PEX, DN 25 MM",UN    ,AS,"6,62"
249,38843,"ANEL DESLIZANTE / TRADICIONAL, METALICO, PARA TUBO PEX, DN 32 MM",UN    ,AS,"10,35"
250,43424,"ANEL EM CONCRETO ARMADO, LISO,  PARA FOSSAS SEPTICAS E SUMIDOUROS, COM FUNDO, DIAMETRO INTERNO DE 1,20 M E ALTURA DE 0,50 M",UN    ,AS,"504,32"
251,43426,"ANEL EM CONCRETO ARMADO, LISO, PARA FOSSAS SEPTICAS E SUMIDOUROS, COM FUNDO, DIAMETRO INTERNO DE 3,00 M E ALTURA DE 0,50 M",UN    ,AS,"1.739,43"
252,12565,"ANEL EM CONCRETO ARMADO, LISO, PARA FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 2,00 M E ALTURA DE 0,50 M",UN    ,AS,"609,99"
253,12567,"ANEL EM CONCRETO ARMADO, LISO, PARA FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 2,50 M E ALTURA DE 0,50 M",UN    ,AS,"819,32"
254,12568,"ANEL EM CONCRETO ARMADO, LISO, PARA FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 3,00 M E ALTURA DE 0,50 M",UN    ,AS,"1.147,05"
255,43441,"ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE INSPECAO, COM FUNDO, DIAMETRO INTERNO DE 0,60 M E ALTURA DE 0,50 M",UN    ,AS,"147,47"
256,43423,"ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE INSPECAO, SEM FUNDO, DIAMETRO INTERNO DE 0,60 M E ALTURA DE 0,20 M",UN    ,AS,"68,82"
257,12532,"ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE INSPECAO, SEM FUNDO, DIAMETRO INTERNO DE 0,60 M E ALTURA DE 0,50 M",UN    ,AS,"106,14"
258,43444,"ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE VISITA, POCOS DE INSPECAO, FOSSAS SEPTICAS E SUMIDOUROS, COM FUNDO, DIAMETRO INTERNO DE 1,20 M E ALTURA DE 0,75 M",UN    ,AS,"356,40"
259,12551,"ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE VISITA, POCOS DE INSPECAO, FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 1,20 M E ALTURA DE 0,50 M",UN    ,AS,"254,28"
260,43442,"ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE VISITAS, POCOS DE INSPECAO, FOSSAS SEPTICAS E SUMIDOUROS, COM FUNDO, DIAMETRO INTERNO DE 0,80 M E ALTURA DE 0,50 M",UN    ,AS,"196,63"
261,43443,"ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE VISITAS, POCOS DE INSPECAO, FOSSAS SEPTICAS E SUMIDOUROS, COM FUNDO, DIAMETRO INTERNO DE 1,00 M E ALTURA DE 0,50 M",UN    ,AS,"258,08"
262,12544,"ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE VISITAS, POCOS DE INSPECAO, FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 0,80 M E ALTURA DE 0,50 M",UN    ,AS,"139,28"
263,12547,"ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE VISITAS, POCOS DE INSPECAO, FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 1,00 M E ALTURA DE 0,50 M",UN    ,AS,"187,33"
264,43445,"ANEL EM CONCRETO ARMADO, LISO, PARA, POCOS DE VISITA, POCOS DE INSPECAO, FOSSAS SEPTICAS E SUMIDOUROS, COM FUNDO, DIAMETRO INTERNO DE 1,50 M E ALTURA DE 1,00 M",UN    ,AS,"491,59"
265,12563,"ANEL EM CONCRETO ARMADO, LISO, PARA, POCOS DE VISITA, POCOS DE INSPECAO, FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 1,50 M E ALTURA DE 0,50 M",UN    ,AS,"351,72"
266,43425,"ANEL EM CONCRETO ARMADO, PERFURADO,  PARA FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 1,20 M E ALTURA DE 0,50 M",UN    ,AS,"221,21"
267,43446,"ANEL EM CONCRETO ARMADO, PERFURADO, PARA FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 2,00 M E ALTURA DE 0,50 M",UN    ,AS,"467,01"
268,43447,"ANEL EM CONCRETO ARMADO, PERFURADO, PARA FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 2,50 M E ALTURA DE 0,50 M",UN    ,AS,"573,52"
269,43448,"ANEL EM CONCRETO ARMADO, PERFURADO, PARA FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 3,00 M E ALTURA DE 0,50 M",UN    ,AS,"802,94"
270,13761,"APARELHO CORTE OXI-ACETILENO PARA SOLDA E CORTE CONTENDO MACARICO SOLDA, BICO DE CORTE, CILINDROS, REGULADORES, MANGUEIRAS E CARRINHO",UN    ,CR,"3.929,28"
271,4814,"APARELHO SINALIZADOR LUMINOSO COM LED, PARA SAIDA GARAGEM, COM 2 LENTES EM POLICARBONATO, BIVOLT (INCLUI SUPORTE DE FIXACAO)",UN    ,CR,"87,77"
272,44473,APOIO DO PORTA DENTE PARA FRESADORA DE  ASFALTO,UN    ,AS,"2.757,49"
273,6122,APONTADOR OU APROPRIADOR DE MAO DE OBRA,H     ,CR,"19,41"
274,40810,APONTADOR OU APROPRIADOR DE MAO DE OBRA (MENSALISTA),MES   ,CR,"3.427,33"
275,21100,AQUECEDOR DE AGUA A GAS GLP/GN COM CAPACIDADE DE ARMAZENAMENTO DE 50 A 80 L,UN    ,AS,"3.047,95"
276,11816,"AQUECEDOR DE AGUA ELETRICO  RESERVATORIO DE 100 L CILINDRICO EM COBRE, REFORCADO COM ACO CARBONO, MONOFASICO, TENSAO NOMINAL 220 V",UN    ,AS,"3.250,00"
277,11814,"AQUECEDOR DE AGUA ELETRICO  RESERVATORIO DE 500 L CILINDRICO EM COBRE, REFORCADO COM ACO CARBONO, MONOFASICO, TENSAO NOMINAL 220 V",UN    ,AS,"7.074,43"
278,14186,"AQUECEDOR DE AGUA ELETRICO  RESERVATORIO DE 500 L CILINDRICO EM COBRE, REFORCADO COM ACO CARBONO, TRIFASICO, TENSAO NOMINAL 220/380/400 V, POTENCIA 24 KW",UN    ,AS,"8.882,91"
279,14185,"AQUECEDOR DE AGUA ELETRICO  RESERVATORIO DE 700 L CILINDRICO EM COBRE, REFORCADO COM ACO CARBONO, MONOFASICO, TENSAO NOMINAL 220 V",UN    ,AS,"11.506,83"
280,11811,"AQUECEDOR DE AGUA ELETRICO HORIZONTAL, RESERVATORIO DE 200 L CILINDRICO EM COBRE, REFORCADO COM ACO CARBONO, MONOFASICO, TENSAO NOMINAL 220 V",UN    ,AS,"4.399,77"
281,44498,"AQUECEDOR DE OLEO BPF (FLUIDO) TERMICO, CAPACIDADE DE 300.000  KCAL/H",UN    ,AS,"290.224,43"
282,34469,"AQUECEDOR SOLAR COM RESERVATORIO TERMICO DE 1000 L E *5* PLACAS COLETORAS DE *2,0* M2 (NAO INCLUI ACESSORIOS) (SEM INSTALACAO)",UN    ,AS,"10.324,42"
283,34476,"AQUECEDOR SOLAR COM RESERVATORIO TERMICO DE 400 L E *2* PLACAS COLETORAS DE *2,0* M2 (NAO INCLUI ACESSORIOS) (SEM INSTALACAO)",UN    ,AS,"5.384,61"
284,34477,"AQUECEDOR SOLAR COM RESERVATORIO TERMICO DE 600 L E *3* PLACAS COLETORAS DE *2,0* M2 (NAO INCLUI ACESSORIOS) (SEM INSTALACAO)",UN    ,AS,"7.146,43"
285,34482,"AQUECEDOR SOLAR COM RESERVATORIO TERMICO DE 800 L E *4* PLACAS COLETORAS DE *2,0* M2 (NAO INCLUI ACESSORIOS) (SEM INSTALACAO)",UN    ,AS,"6.674,37"
286,34472,"AQUECEDOR SOLAR DE INSTALACAO EXTERNA, KIT COMPACTO, CONJUNTO COM RESERVATORIO TERMICO DE 200 L, PLACA COLETORA DE *2,0* M2 E INCLUSO ACESSORIOS (RESIDENCIAS ATE 120,00 M2 E DE 4 A 5 BANHOS POR DIA) (SEM INSTALACAO)",UN    ,AS,"3.176,50"
287,42425,"AR CONDICIONADO SPLIT INVERTER, HI-WALL (PAREDE), 12000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO A (SELO PROCEL), GAS HFC, CONTROLE S/FIO",UN    ,CR,"2.200,89"
288,42422,"AR CONDICIONADO SPLIT INVERTER, HI-WALL (PAREDE), 18000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO A (SELO PROCEL), GAS HFC, CONTROLE S/FIO",UN    ,C ,"3.267,30"
289,43184,"AR CONDICIONADO SPLIT INVERTER, HI-WALL (PAREDE), 24000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO A - SELO PROCEL, GAS HFC, CONTROLE S/FIO",UN    ,CR,"4.515,72"
290,42424,"AR CONDICIONADO SPLIT INVERTER, HI-WALL (PAREDE), 9000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO A (SELO PROCEL), GAS HFC, CONTROLE S/FIO",UN    ,CR,"1.965,59"
291,42421,"AR CONDICIONADO SPLIT INVERTER, PISO TETO, APRESENTANDO ENTRE 54000 E 58000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA A OU B (SELO PROCEL), GAS HFC, CONTROLE S/FIO",UN    ,CR,"17.896,48"
292,42416,"AR CONDICIONADO SPLIT INVERTER, PISO TETO, 18000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA A OU B (SELO PROCEL), GAS HFC, CONTROLE S/FIO",UN    ,CR,"8.473,43"
293,42417,"AR CONDICIONADO SPLIT INVERTER, PISO TETO, 24000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA A OU B (SELO PROCEL), GAS HFC, CONTROLE S/FIO",UN    ,CR,"9.499,41"
294,42419,"AR CONDICIONADO SPLIT INVERTER, PISO TETO, 36000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA A OU B (SELO PROCEL), GAS HFC, CONTROLE S/FIO",UN    ,CR,"10.732,31"
295,42420,"AR CONDICIONADO SPLIT INVERTER, PISO TETO, 48000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA A OU B (SELO PROCEL), GAS HFC, CONTROLE S/FIO",UN    ,CR,"14.750,77"
296,43195,"AR CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), FRIO 4 VIAS 18000 BTUS/H, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/ FIO",UN    ,CR,"5.193,95"
297,43196,"AR CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), FRIO 4 VIAS 24000 BTUS/H, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/ FIO",UN    ,CR,"6.437,16"
298,43198,"AR CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), FRIO 4 VIAS 36000 BTUS/H, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/ FIO",UN    ,CR,"9.565,47"
299,43199,"AR CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), FRIO 4 VIAS 48000 BTUS/H, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/ FIO",UN    ,CR,"9.915,98"
300,43200,"AR CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), FRIO 4 VIAS 60000 BTUS/H, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/ FIO",UN    ,CR,"11.379,31"
301,39556,"AR CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), 18000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/ FIO",UN    ,CR,"6.215,04"
302,39557,"AR CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), 24000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/ FIO",UN    ,CR,"6.692,25"
303,39559,"AR CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), 36000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO",UN    ,CR,"9.889,85"
304,39560,"AR CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), 48000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO",UN    ,CR,"11.441,59"
305,39561,"AR CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), 60000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO",UN    ,CR,"11.969,37"
306,43190,"AR CONDICIONADO SPLIT ON/OFF, HI-WALL (PAREDE), 12000 BTUS/H, CICLO FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO",UN    ,CR,"1.766,36"
307,39555,"AR CONDICIONADO SPLIT ON/OFF, HI-WALL (PAREDE), 12000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO",UN    ,CR,"1.910,75"
308,43191,"AR CONDICIONADO SPLIT ON/OFF, HI-WALL (PAREDE), 18000 BTUS/H, CICLO FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO",UN    ,CR,"2.541,56"
309,39548,"AR CONDICIONADO SPLIT ON/OFF, HI-WALL (PAREDE), 18000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO",UN    ,CR,"2.834,23"
310,43192,"AR CONDICIONADO SPLIT ON/OFF, HI-WALL (PAREDE), 24000 BTUS/H, CICLO FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO",UN    ,CR,"3.329,21"
311,39554,"AR CONDICIONADO SPLIT ON/OFF, HI-WALL (PAREDE), 24000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO",UN    ,CR,"3.747,84"
312,43194,"AR CONDICIONADO SPLIT ON/OFF, HI-WALL (PAREDE), 9000 BTUS/H, CICLO FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO",UN    ,CR,"1.513,19"
313,39551,"AR CONDICIONADO SPLIT ON/OFF, HI-WALL (PAREDE), 9000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/ FIO",UN    ,CR,"1.666,18"
314,43185,"AR CONDICIONADO SPLIT ON/OFF, PISO TETO, 18.000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/FIO",UN    ,CR,"4.734,99"
315,43186,"AR CONDICIONADO SPLIT ON/OFF, PISO TETO, 24.000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/FIO",UN    ,CR,"4.994,46"
316,43187,"AR CONDICIONADO SPLIT ON/OFF, PISO TETO, 36.000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/FIO",UN    ,CR,"6.627,70"
317,43188,"AR CONDICIONADO SPLIT ON/OFF, PISO TETO, 48.000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/FIO",UN    ,CR,"8.030,34"
318,43189,"AR CONDICIONADO SPLIT ON/OFF, PISO TETO, 60.000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/FIO",UN    ,CR,"9.032,79"
319,39580,AR-CONDICIONADO FRIO SPLITAO INVERTER 30 TR,UN    ,CR,"71.182,11"
320,39577,AR-CONDICIONADO FRIO SPLITAO MODULAR 10 TR,UN    ,CR,"22.279,85"
321,39578,AR-CONDICIONADO FRIO SPLITAO MODULAR 15 TR,UN    ,CR,"28.752,59"
322,39579,AR-CONDICIONADO FRIO SPLITAO MODULAR 20 TR,UN    ,CR,"41.832,76"
